0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63
1809.3319729464213,-54.23076142314524,67.38317779539906,-52.84062231797545,49.14140516653924,-36.053248183635425,50.43758043360512,-31.862140243300303,40.04286360081508,-32.23505446903302,13.838393860011212,-3.4784280556025755,6.641090552454488,-11.88455686614869,-16.871055385170937,-15.19721193357652,4.567723575866296,12.087983269959429,-15.20192964460956,13.086082441689317,-18.68872507801082,10.436956418234242,-19.81115341213005,3.5230910430712044,-21.319340865089515,33.89795373292292,-24.270573327452208,42.504269080407894,-33.54126208751936,36.03407812396021,-54.610449212987646,46.765546363186616,-31.357427063475598,46.76554636318663,-54.610449212987646,36.03407812396019,-33.54126208751936,42.5042690804079,-24.270573327452208,33.897953732922915,-21.319340865089515,3.5230910430712044,-19.81115341213005,10.43695641823423,-18.68872507801082,13.086082441689319,-15.20192964460956,12.087983269959429,4.567723575866296,-15.19721193357652,-16.871055385170937,-11.884556866148692,6.641090552454488,-3.478428055602589,13.838393860011212,-32.23505446903302,40.04286360081508,-31.86214024330031,50.43758043360512,-36.05324818363542,49.14140516653924,-52.840622317975466,67.38317779539906,-54.230761423145225
1859.5745107979262,-37.40510200724203,41.44237007240751,-23.88446995757391,24.72903321366627,-19.257265935420392,19.793645438445104,-26.282214676158212,34.544165342362724,-5.932882793275262,22.48094103355026,-13.29073362741666,13.878205092879503,-16.456991539742766,-6.780690244754636,-1.1691040411212419,2.238524212847665,2.771858561194248,-25.073555860531798,-4.409790231107889,-6.214690441050427,7.380961531098444,-19.105716129217072,25.966814484965706,-13.729003054367546,22.57181958882028,-21.395230922594283,38.45298992369885,-19.795527923042897,38.44518775361941,-34.11669856660229,33.36935954640295,-30.108382339234595,33.36935954640297,-34.116698566602295,38.44518775361939,-19.795527923042897,38.45298992369886,-21.395230922594287,22.57181958882026,-13.729003054367546,25.96681448496571,-19.105716129217072,7.380961531098439,-6.214690441050427,-4.409790231107884,-25.073555860531805,2.7718585611942452,2.238524212847665,-1.169104041121248,-6.780690244754636,-16.456991539742766,13.878205092879503,-13.290733627416666,22.48094103355026,-5.932882793275258,34.544165342362724,-26.28221467615823,19.7936454384451,-19.25726593542039,24.72903321366627,-23.884469957573923,41.44237007240752,-37.40510200724201
1877.9184603587266,-36.268085121008895,45.19992499449203,-27.264951019525846,31.25139087179786,-7.567864709915032,18.714913863593633,-26.340547734316388,22.594241806039392,-18.09509566752674,14.395390706292165,-11.95389807725876,12.331388667548792,-5.986308709252967,2.2248269849798907,-1.7804136917316407,-12.32791568160468,1.5045884139872312,-13.874951756364432,-9.623262198915667,-11.98058162169779,0.7687453427181001,-10.667981589475088,17.21588824055165,2.3940720003249805,13.547379467077278,-16.352661669256758,23.029793620025195,-29.6340180384273,21.527982837314607,-19.79387576659672,40.34983132695271,-8.501204417990493,40.349831326952696,-19.79387576659672,21.527982837314603,-29.6340180384273,23.029793620025202,-16.352661669256758,13.54737946707727,2.3940720003249805,17.215888240551653,-10.66798158947509,0.7687453427180975,-11.98058162169779,-9.623262198915667,-13.874951756364435,1.5045884139872325,-12.32791568160468,-1.7804136917316393,2.2248269849798907,-5.986308709252965,12.331388667548792,-11.953898077258762,14.395390706292163,-18.095095667526735,22.594241806039392,-26.340547734316395,18.714913863593633,-7.5678647099150265,31.25139087179786,-27.264951019525842,45.19992499449203,-36.26808512100891
1868.378590171596,-40.076561380300234,15.944200302548687,-41.82253699410293,19.574607882980327,-20.819555989386235,30.252778897470037,-27.02848875180139,15.817551271955477,-18.96705243735065,21.843887586918633,-11.800884670816597,21.64403793893065,-4.73671591585057,-6.659319230888883,-0.22871347790148544,-10.514056686891081,4.207909675123712,-19.027654277459504,8.671255697258562,-22.478143678743706,7.764652288287558,-18.84064354597459,19.844733414286388,-17.255719525357033,23.658035509528645,-17.709073071821393,9.794483482333149,-12.26951910695092,18.387139096264143,-25.69383387164341,26.716009336725637,-21.82486472658354,26.716009336725648,-25.693833871643413,18.387139096264146,-12.26951910695092,9.794483482333145,-17.709073071821393,23.658035509528645,-17.255719525357033,19.844733414286384,-18.840643545974594,7.764652288287561,-22.478143678743706,8.671255697258566,-19.027654277459504,4.207909675123713,-10.514056686891081,-0.22871347790148633,-6.659319230888884,-4.736715915850568,21.64403793893065,-11.800884670816597,21.84388758691863,-18.967052437350652,15.817551271955477,-27.02848875180139,30.252778897470044,-20.819555989386238,19.574607882980327,-41.82253699410294,15.944200302548683,-40.07656138030023
1904.8777985606048,-17.381600950169464,27.191077195748964,-14.51895983527182,25.757651905404295,-22.390832488036185,29.218203484303878,-6.872819701619456,24.064589362091052,-15.17722065367336,12.844237187984412,-2.4183673708143187,8.589130757564915,-11.216115521345845,2.0772562603019775,15.70876657180157,-1.1033109589358787,6.361753367872421,-5.9398236764234325,13.663147374262058,-6.114126201238836,4.033334153257415,-9.783177329550716,18.125156757166135,-32.71210128155877,26.879044782753237,-18.487577234016427,8.575522121703564,-9.577583710187028,21.15664906321473,-30.134992201847766,22.023124010920675,-30.321542353489463,22.023124010920675,-30.134992201847762,21.156649063214722,-9.577583710187028,8.575522121703564,-18.487577234016427,26.879044782753226,-32.71210128155877,18.12515675716614,-9.783177329550721,4.033334153257415,-6.114126201238836,13.663147374262056,-5.939823676423435,6.3617533678724225,-1.1033109589358787,15.708766571801572,2.077256260301975,-11.216115521345847,8.589130757564915,-2.4183673708143187,12.844237187984406,-15.177220653673356,24.064589362091052,-6.872819701619466,29.218203484303878,-22.39083248803618,25.757651905404295,-14.518959835271824,27.191077195748967,-17.381600950169464
1900.0328885835895,-16.16642480958577,31.93055203678671,-7.016004710918285,44.52196124373191,-25.42403597565192,23.606025576632554,-21.63001704310713,24.61457929251034,2.491049587628998,5.228379838957936,0.8574284635463485,-6.511268762883718,-0.60974145791302,9.392544489129211,8.54425959352983,7.908069469941381,1.220424266940329,-0.713855873949476,-9.211722022332282,-5.480972061169419,19.09210251191145,-11.794586752069222,28.348028653829832,-26.908123166869895,29.23758371705634,-25.64262138488224,22.18106759822375,-10.016311638719117,24.648005638451956,-37.68927600248165,33.68420101926401,-26.67191514991123,33.684201019264016,-37.68927600248165,24.648005638451952,-10.016311638719117,22.18106759822375,-25.64262138488224,29.237583717056324,-26.908123166869895,28.348028653829836,-11.794586752069224,19.09210251191145,-5.480972061169419,-9.211722022332282,-0.7138558739494769,1.220424266940328,7.908069469941381,8.544259593529828,9.392544489129211,-0.6097414579130209,-6.511268762883718,0.8574284635463467,5.228379838957931,2.4910495876290035,24.61457929251034,-21.630017043107138,23.606025576632554,-25.42403597565192,44.52196124373191,-7.016004710918283,31.93055203678671,-16.166424809585767
1889.7137157420584,-21.933048422392773,31.229899441638103,-13.402865431264289,36.98797592800284,-24.2571743341306,15.488120594442591,-21.308852549497608,14.384694380585517,0.4691291463714755,4.677917516231003,-9.108277890832676,15.341021723774793,-8.6159800682438,-5.278267734927353,1.545233521664093,-7.933489460724616,12.15053199868758,-0.2513436555422528,20.34140145613989,-1.9803075122808682,10.013753910871321,-11.444315288812092,15.772879717558949,-13.684551956253914,24.118698621416506,-18.126065785366112,10.837752535301519,-7.5666579402603364,17.966027168010896,-14.029272269113111,42.32552859299301,-39.440704500229,42.32552859299301,-14.029272269113113,17.96602716801089,-7.5666579402603364,10.837752535301515,-18.126065785366116,24.118698621416506,-13.684551956253914,15.772879717558947,-11.444315288812092,10.013753910871321,-1.9803075122808682,20.341401456139888,-0.2513436555422528,12.150531998687581,-7.933489460724616,1.5452335216640973,-5.278267734927355,-8.615980068243802,15.341021723774793,-9.108277890832676,4.677917516231003,0.46912914637147374,14.384694380585517,-21.308852549497608,15.488120594442588,-24.257174334130603,36.98797592800284,-13.402865431264296,31.2298994416381,-21.933048422392773
1863.5766159988589,-25.779442522790816,26.306119599252263,-15.162721732119696,17.3555340515855,-30.009893959543696,16.318430784215252,-13.191707807915236,19.366928817623347,12.434834727058533,14.647038657552432,-15.727841061488949,3.6585500792512162,-8.00413453006893,-11.289166813783055,4.553472752313769,3.97822927287217,-13.29702960851888,12.345177137822063,37.195202063457316,1.6573479339451866,19.014857701940706,-6.98419696331738,14.795740894182126,-0.6366300382904626,3.2365256945987193,-11.609006574788594,4.398998353642845,-17.079623239745196,29.107425621163415,-0.4679421592247994,33.37060293579836,-28.760954205767575,33.37060293579836,-0.467942159224803,29.10742562116342,-17.079623239745196,4.398998353642847,-11.609006574788594,3.2365256945987158,-0.6366300382904626,14.79574089418212,-6.98419696331738,19.014857701940702,1.6573479339451866,37.19520206345731,12.345177137822063,-13.297029608518876,3.97822927287217,4.553472752313771,-11.289166813783055,-8.004134530068935,3.6585500792512162,-15.727841061488954,14.647038657552432,12.434834727058535,19.366928817623347,-13.191707807915236,16.318430784215252,-30.009893959543696,17.3555340515855,-15.162721732119698,26.306119599252256,-25.779442522790816
1831.0496589247014,-19.73929673757601,29.155336463048304,-23.11520667816722,14.55863042201925,-11.208417530205566,3.4951932794082525,-21.93883499412736,28.10856160115234,-0.617094662717931,5.4064459503197995,-12.78920305591047,-17.782707441409222,-15.301869932779928,-4.692391065788553,5.408238238373596,4.459872940829769,6.855528313718925,-7.538538345989097,16.87403051127049,-3.6111029362927356,15.647034767720358,-9.289241439312098,-6.000127147781184,-19.405789337438854,9.328327626442578,-8.377516171840588,22.30553287157879,-20.063806684721083,30.437832753920848,-15.264215538487843,6.606004297787651,3.968018875522489,6.606004297787656,-15.264215538487843,30.437832753920844,-20.063806684721083,22.30553287157879,-8.37751617184059,9.32832762644257,-19.405789337438854,-6.000127147781183,-9.2892414393121,15.647034767720356,-3.6111029362927356,16.874030511270487,-7.538538345989099,6.85552831371892,4.459872940829769,5.408238238373591,-4.692391065788551,-15.30186993277993,-17.782707441409222,-12.789203055910471,5.406445950319798,-0.6170946627179301,28.10856160115234,-21.93883499412737,3.495193279408252,-11.208417530205566,14.55863042201925,-23.115206678167215,29.155336463048304,-19.739296737576005
1774.7780482061548,-23.667781252382685,32.93144860870513,-11.733481442706843,15.27517940342041,-18.275537621379478,2.7694180611955233,-18.094357486118007,14.453680071438257,-23.172021504015362,13.313234259498282,-22.650241703268325,3.1654010245394586,1.3535840179478935,10.599105082667876,-7.506560692342662,-8.537197324093995,5.7296674279711555,-2.032926062121698,13.873354022828693,-8.614641574933149,26.148090513661938,-6.372992291161741,1.951504972540091,-22.113717157619575,4.210347899114776,-21.76838177337568,27.12071011564826,-0.2880350075204561,25.776226877411265,-26.621871056699224,12.432570705924451,0.7478516397427484,12.432570705924459,-26.62187105669922,25.776226877411265,-0.2880350075204561,27.120710115648258,-21.768381773375673,4.210347899114771,-22.113717157619575,1.951504972540091,-6.372992291161745,26.148090513661938,-8.614641574933149,13.873354022828696,-2.032926062121697,5.729667427971155,-8.537197324093995,-7.506560692342663,10.599105082667874,1.353584017947898,3.1654010245394586,-22.650241703268325,13.31323425949828,-23.172021504015362,14.453680071438257,-18.094357486118014,2.7694180611955286,-18.27553762137948,15.27517940342041,-11.733481442706843,32.93144860870513,-23.667781252382678
